,Data,value,capodanno,epifania,pasqua,ferragosto,natale,ultimodellanno,sabato,domenica,vigilia,santostefano,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
1008,2012-10-05,136.498164,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1009,2012-10-06,125.571253,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1010,2012-10-07,87.29825,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1011,2012-10-08,135.20488799999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1012,2012-10-09,141.68332,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1013,2012-10-10,142.392221,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1014,2012-10-11,143.030473,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1015,2012-10-12,145.895901,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1016,2012-10-13,125.293687,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1017,2012-10-14,126.931057,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1018,2012-10-15,143.69149299999995,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1019,2012-10-16,139.65261999999998,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1020,2012-10-17,139.387274,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1021,2012-10-18,132.397007,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1022,2012-10-19,130.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1023,2012-10-20,112.554797,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1024,2012-10-21,88.112847,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1025,2012-10-22,139.22872900000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1026,2012-10-23,138.352325,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1027,2012-10-24,140.941281,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1028,2012-10-25,135.78432,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1029,2012-10-26,134.445856,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1030,2012-10-27,106.797566,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1031,2012-10-28,113.344165,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1032,2012-10-29,130.978208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1033,2012-10-30,143.456209,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1034,2012-10-31,126.175339,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1035,2012-11-01,69.741702,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1036,2012-11-02,120.964891,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1037,2012-11-03,140.752471,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1038,2012-11-04,113.666959,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1039,2012-11-05,110.696095,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1040,2012-11-06,122.108783,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1041,2012-11-07,124.950542,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1042,2012-11-08,124.498305,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1043,2012-11-09,138.817219,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1044,2012-11-10,104.630684,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1045,2012-11-11,54.752462,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1046,2012-11-12,125.96938,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1047,2012-11-13,124.215559,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1048,2012-11-14,122.799795,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1049,2012-11-15,133.29278100000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1050,2012-11-16,131.015314,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1051,2012-11-17,115.424623,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1052,2012-11-18,98.308209,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1053,2012-11-19,145.667692,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1054,2012-11-20,126.532843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1055,2012-11-21,138.601208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1056,2012-11-22,138.970467,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1057,2012-11-23,133.804916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1058,2012-11-24,127.718817,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1059,2012-11-25,85.801893,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1060,2012-11-26,140.588611,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1061,2012-11-27,140.141431,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1062,2012-11-28,132.34386,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1063,2012-11-29,115.37789,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1064,2012-11-30,121.260143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1065,2012-12-01,118.343002,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1066,2012-12-02,94.093645,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1067,2012-12-03,120.153108,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1068,2012-12-04,132.672391,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1069,2012-12-05,129.050944,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1070,2012-12-06,139.170326,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1071,2012-12-07,143.06357,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1072,2012-12-08,114.044573,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1073,2012-12-09,107.253023,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1074,2012-12-10,137.102733,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1075,2012-12-11,144.966466,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1076,2012-12-12,156.177776,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1077,2012-12-13,147.589258,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1078,2012-12-14,137.596122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1079,2012-12-15,119.239084,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1080,2012-12-16,84.439988,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1081,2012-12-17,128.304513,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1082,2012-12-18,130.59,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1083,2012-12-19,124.55032,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1084,2012-12-20,134.47023000000002,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1085,2012-12-21,134.956324,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1086,2012-12-22,90.566237,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1087,2012-12-23,114.372451,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1088,2012-12-24,129.81921699999998,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1089,2012-12-25,90.634983,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1090,2012-12-26,91.026088,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1091,2012-12-27,138.522956,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1092,2012-12-28,113.404078,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1093,2012-12-29,86.926854,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1094,2012-12-30,127.159703,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
1095,2012-12-31,130.778964,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1096,2013-01-01,102.132378,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1097,2013-01-02,127.533744,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1098,2013-01-03,127.930252,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1099,2013-01-04,128.079341,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1100,2013-01-05,95.818446,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1101,2013-01-06,89.26739599999998,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1102,2013-01-07,140.203728,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1103,2013-01-08,127.170262,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1104,2013-01-09,135.255541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1105,2013-01-10,131.814301,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1106,2013-01-11,126.547213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1107,2013-01-12,112.485136,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1108,2013-01-13,99.15484,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1109,2013-01-14,134.82851599999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1110,2013-01-15,135.50841100000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1111,2013-01-16,122.827339,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1112,2013-01-17,150.185531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1113,2013-01-18,142.091433,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1114,2013-01-19,126.28,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1115,2013-01-20,101.479913,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1116,2013-01-21,131.645575,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1117,2013-01-22,111.905381,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1118,2013-01-23,139.299164,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1119,2013-01-24,143.732932,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1120,2013-01-25,136.92693899999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1121,2013-01-26,117.559327,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1122,2013-01-27,93.563074,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1123,2013-01-28,129.420125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1124,2013-01-29,127.897737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1125,2013-01-30,119.398993,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1126,2013-01-31,126.846554,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1127,2013-02-01,117.414908,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1128,2013-02-02,90.095424,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1129,2013-02-03,81.019153,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1130,2013-02-04,122.22824,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1131,2013-02-05,126.001737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1132,2013-02-06,118.820539,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1133,2013-02-07,130.050284,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1134,2013-02-08,125.105597,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1135,2013-02-09,124.01303,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1136,2013-02-10,104.951973,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1137,2013-02-11,127.105017,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1138,2013-02-12,125.997835,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1139,2013-02-13,134.994264,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1140,2013-02-14,120.289536,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1141,2013-02-15,128.773519,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1142,2013-02-16,115.757589,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1143,2013-02-17,95.810269,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1144,2013-02-18,134.545172,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1145,2013-02-19,130.800471,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1146,2013-02-20,130.547068,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1147,2013-02-21,126.66054,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1148,2013-02-22,126.555544,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1149,2013-02-23,114.921124,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1150,2013-02-24,110.251975,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1151,2013-02-25,131.095388,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1152,2013-02-26,140.041175,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1153,2013-02-27,135.693749,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1154,2013-02-28,126.352028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1155,2013-03-01,117.655228,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1156,2013-03-02,116.572554,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1157,2013-03-03,93.400298,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1158,2013-03-04,127.894285,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1159,2013-03-05,120.20765,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1160,2013-03-06,129.226097,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1161,2013-03-07,131.626814,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1162,2013-03-08,120.930954,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1163,2013-03-09,94.846281,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1164,2013-03-10,63.367625,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1165,2013-03-11,113.206291,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1166,2013-03-12,123.403996,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1167,2013-03-13,128.956346,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1168,2013-03-14,138.43373300000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1169,2013-03-15,121.512704,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1170,2013-03-16,90.914131,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1171,2013-03-17,78.171635,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1172,2013-03-18,121.098101,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1173,2013-03-19,113.170246,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1174,2013-03-20,130.672697,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1175,2013-03-21,115.245775,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1176,2013-03-22,131.375972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1177,2013-03-23,123.111431,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1178,2013-03-24,101.354114,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1179,2013-03-25,148.669288,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1180,2013-03-26,126.809318,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1181,2013-03-27,145.79317,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1182,2013-03-28,148.857972,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1183,2013-03-29,126.432515,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1184,2013-03-30,130.564876,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1185,2013-03-31,100.748477,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1186,2013-04-01,106.961878,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1187,2013-04-02,161.149978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1188,2013-04-03,144.076742,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1189,2013-04-04,131.120572,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1190,2013-04-05,120.437724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1191,2013-04-06,118.988048,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1192,2013-04-07,89.483695,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1193,2013-04-08,159.941537,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1194,2013-04-09,129.178531,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1195,2013-04-10,119.84364,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1196,2013-04-11,126.560874,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1197,2013-04-12,118.33696100000002,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1198,2013-04-13,111.048724,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1199,2013-04-14,66.706988,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1200,2013-04-15,131.966137,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1201,2013-04-16,127.308125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1202,2013-04-17,106.682872,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1203,2013-04-18,101.779312,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1204,2013-04-19,120.805326,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1205,2013-04-20,120.294405,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1206,2013-04-21,45.590146,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1207,2013-04-22,129.89436899999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1208,2013-04-23,116.175194,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1209,2013-04-24,99.225304,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1210,2013-04-25,61.482001,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1211,2013-04-26,136.177363,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1212,2013-04-27,106.630614,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1213,2013-04-28,59.436236,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1214,2013-04-29,155.117409,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1215,2013-04-30,153.773157,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1216,2013-05-01,44.878759,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1217,2013-05-02,146.171269,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1218,2013-05-03,129.278004,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1219,2013-05-04,108.255251,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1220,2013-05-05,55.652699,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1221,2013-05-06,143.394483,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1222,2013-05-07,114.547997,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1223,2013-05-08,112.583138,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1224,2013-05-09,79.355436,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1225,2013-05-10,109.592156,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1226,2013-05-11,94.084113,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1227,2013-05-12,47.867536,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1228,2013-05-13,109.910727,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1229,2013-05-14,95.821356,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1230,2013-05-15,117.273327,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1231,2013-05-16,135.828541,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1232,2013-05-17,119.750357,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1233,2013-05-18,75.0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1234,2013-05-19,27.691671000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1235,2013-05-20,90.399509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1236,2013-05-21,91.644236,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1237,2013-05-22,107.999333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1238,2013-05-23,100.417858,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1239,2013-05-24,86.54683399999998,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1240,2013-05-25,84.711967,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1241,2013-05-26,29.388211,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1242,2013-05-27,123.29418,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1243,2013-05-28,111.915573,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1244,2013-05-29,106.648724,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1245,2013-05-30,108.876543,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1246,2013-05-31,96.761627,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1247,2013-06-01,71.135423,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1248,2013-06-02,29.914343,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1249,2013-06-03,121.03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1250,2013-06-04,109.630411,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1251,2013-06-05,113.15,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1252,2013-06-06,105.545852,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1253,2013-06-07,87.399979,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1254,2013-06-08,83.898963,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1255,2013-06-09,57.70836,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1256,2013-06-10,119.33,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1257,2013-06-11,88.076613,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1258,2013-06-12,75.947712,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1259,2013-06-13,69.801476,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
